SEQ,VARIABLE,DESCRIPTION,VINTAGE,UNIT,TYPE,AGGREGATION_TYPE,WEIGHT_FIELD,UNIVERSE,MEDIAN_UBOUND,NATIVE_GEO
970,AGDE3M13,Male Population Age 13,2023,Persons,Numeric,Sum,,SE3E3MAL,14,Block Group
971,AGDE3M14,Male Population Age 14,2023,Persons,Numeric,Sum,,SE3E3MAL,15,Block Group
972,AGDE3M15,Male Population Age 15,2023,Persons,Numeric,Sum,,SE3E3MAL,16,Block Group
973,AGDE3M16,Male Population Age 16,2023,Persons,Numeric,Sum,,SE3E3MAL,17,Block Group
974,AGDE3M17,Male Population Age 17,2023,Persons,Numeric,Sum,,SE3E3MAL,18,Block Group
975,AGDE3M18,Male Population Age 18,2023,Persons,Numeric,Sum,,SE3E3MAL,19,Block Group
976,AGDE3M19,Male Population Age 19,2023,Persons,Numeric,Sum,,SE3E3MAL,20,Block Group
977,AGDE3M2024,Male Population Age 20-24,2023,Persons,Numeric,Sum,,SE3E3MAL,24,Block Group
978,AGDE3M2529,Male Population Age 25-29,2023,Persons,Numeric,Sum,,SE3E3MAL,29,Block Group
979,AGDE3M3034,Male Population Age 30-34,2023,Persons,Numeric,Sum,,SE3E3MAL,34,Block Group
980,AGDE3M3539,Male Population Age 35-39,2023,Persons,Numeric,Sum,,SE3E3MAL,39,Block Group
981,AGDE3M4044,Male Population Age 40-44,2023,Persons,Numeric,Sum,,SE3E3MAL,44,Block Group
982,AGDE3M4549,Male Population Age 45-49,2023,Persons,Numeric,Sum,,SE3E3MAL,49,Block Group
983,AGDE3M5054,Male Population Age 50-54,2023,Persons,Numeric,Sum,,SE3E3MAL,54,Block Group
984,AGDE3M5559,Male Population Age 55-59,2023,Persons,Numeric,Sum,,SE3E3MAL,59,Block Group
985,AGDE3M6064,Male Population Age 60-64,2023,Persons,Numeric,Sum,,SE3E3MAL,64,Block Group
986,AGDE3M6569,Male Population Age 65-69,2023,Persons,Numeric,Sum,,SE3E3MAL,69,Block Group
987,AGDE3M7074,Male Population Age 70-74,2023,Persons,Numeric,Sum,,SE3E3MAL,74,Block Group
988,AGDE3M7579,Male Population Age 75-79,2023,Persons,Numeric,Sum,,SE3E3MAL,79,Block Group
989,AGDE3M8084,Male Population Age 80-84,2023,Persons,Numeric,Sum,,SE3E3MAL,84,Block Group
990,AGDE3MGT85,Male Population Age >85,2023,Persons,Numeric,Sum,,SE3E3MAL,100,Block Group
991,AGDE3LT1,Population Age < 1 Year,2023,Persons,Numeric,Sum,,POPE3,1,Block Group
992,AGDE31,Population Age 1,2023,Persons,Numeric,Sum,,POPE3,2,Block Group
993,AGDE32,Population Age 2,2023,Persons,Numeric,Sum,,POPE3,3,Block Group
994,AGDE33,Population Age 3,2023,Persons,Numeric,Sum,,POPE3,4,Block Group
995,AGDE34,Population Age 4,2023,Persons,Numeric,Sum,,POPE3,5,Block Group
996,AGDE35,Population Age 5,2023,Persons,Numeric,Sum,,POPE3,6,Block Group
997,AGDE36,Population Age 6,2023,Persons,Numeric,Sum,,POPE3,7,Block Group
998,AGDE37,Population Age 7,2023,Persons,Numeric,Sum,,POPE3,8,Block Group
999,AGDE38,Population Age 8,2023,Persons,Numeric,Sum,,POPE3,9,Block Group
1000,AGDE39,Population Age 9,2023,Persons,Numeric,Sum,,POPE3,10,Block Group
1001,AGDE310,Population Age 10,2023,Persons,Numeric,Sum,,POPE3,11,Block Group
1002,AGDE311,Population Age 11,2023,Persons,Numeric,Sum,,POPE3,12,Block Group
1003,AGDE312,Population Age 12,2023,Persons,Numeric,Sum,,POPE3,13,Block Group
1004,AGDE313,Population Age 13,2023,Persons,Numeric,Sum,,POPE3,14,Block Group
1005,AGDE314,Population Age 14,2023,Persons,Numeric,Sum,,POPE3,15,Block Group
1006,AGDE315,Population Age 15,2023,Persons,Numeric,Sum,,POPE3,16,Block Group
1007,AGDE316,Population Age 16,2023,Persons,Numeric,Sum,,POPE3,17,Block Group
1008,AGDE317,Population Age 17,2023,Persons,Numeric,Sum,,POPE3,18,Block Group
1009,AGDE318,Population Age 18,2023,Persons,Numeric,Sum,,POPE3,19,Block Group
1010,AGDE319,Population Age 19,2023,Persons,Numeric,Sum,,POPE3,20,Block Group
1011,AGDE32024,Population Age 20-24,2023,Persons,Numeric,Sum,,POPE3,24,Block Group
1012,AGDE32529,Population Age 25-29,2023,Persons,Numeric,Sum,,POPE3,29,Block Group
1013,AGDE33034,Population Age 30-34,2023,Persons,Numeric,Sum,,POPE3,34,Block Group
1014,AGDE33539,Population Age 35-39,2023,Persons,Numeric,Sum,,POPE3,39,Block Group
1015,AGDE34044,Population Age 40-44,2023,Persons,Numeric,Sum,,POPE3,44,Block Group
1016,AGDE34549,Population Age 45-49,2023,Persons,Numeric,Sum,,POPE3,49,Block Group
1017,AGDE35054,Population Age 50-54,2023,Persons,Numeric,Sum,,POPE3,54,Block Group
1018,AGDE35559,Population Age 55-59,2023,Persons,Numeric,Sum,,POPE3,59,Block Group
1019,AGDE36064,Population Age 60-64,2023,Persons,Numeric,Sum,,POPE3,64,Block Group
1020,AGDE36569,Population Age 65-69,2023,Persons,Numeric,Sum,,POPE3,69,Block Group
1021,AGDE37074,Population Age 70-74,2023,Persons,Numeric,Sum,,POPE3,74,Block Group
1022,AGDE37579,Population Age 75-79,2023,Persons,Numeric,Sum,,POPE3,79,Block Group
1023,AGDE38084,Population Age 80-84,2023,Persons,Numeric,Sum,,POPE3,84,Block Group
1024,AGDE3GT85,Population Age >85,2023,Persons,Numeric,Sum,,POPE3,100,Block Group
1025,EDUE3LTGR9,Pop 25+ less than 9th grade,2023,Persons,Numeric,Sum,,AGEE3GT25,8,Block Group
1026,EDUE3SHSCH,Pop 25+ 9th-12th grade no diploma,2023,Persons,Numeric,Sum,,AGEE3GT25,11,Block Group
1027,EDUE3HSCH,Pop 25+ HS graduate,2023,Persons,Numeric,Sum,,AGEE3GT25,12,Block Group
1028,EDUE3SCOLL,Pop 25+ college no diploma,2023,Persons,Numeric,Sum,,AGEE3GT25,13,Block Group
1029,EDUE3ASSOC,Pop 25+ Associate degree,2023,Persons,Numeric,Sum,,AGEE3GT25,14,Block Group
1030,EDUE3BACH,Pop 25+ Bachelor's degree,2023,Persons,Numeric,Sum,,AGEE3GT25,16,Block Group
1031,EDUE3GRAD,Pop 25+ graduate or prof school degree,2023,Persons,Numeric,Sum,,AGEE3GT25,22,Block Group
1032,GRPE3COLL,Group Quarters: College Housing,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1033,GRPE3MIL,Group Quarters: Military Barracks,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1034,GRPE3OTHN,Group Quarters: Other Non-Institutional,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1035,POPE3GRPNI,Non-Institutional Group Quarters Population,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1036,POPE3GRPI,Institutional Group Quarters Population,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1037,HISE3HISP,Population Hispanic,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1038,HISE3NONH,Population Non-Hispanic,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1039,POPE3FAM,Population in Family Households,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1040,POPE3GRP,Population in Group Quarters,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1041,POPE3NFM,Population in Non-Family Households,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1042,LBFE3POP16,Population Age 16+,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1043,MARE3NEVER,Never Married,2023,Persons,Numeric,Sum,,AGEE3GT15,,Block Group
1044,MARE3MARR,Now Married,2023,Persons,Numeric,Sum,,AGEE3GT15,,Block Group
1045,MARE3SEP,Separated,2023,Persons,Numeric,Sum,,AGEE3GT15,,Block Group
1046,MARE3WIDOW,Widowed,2023,Persons,Numeric,Sum,,AGEE3GT15,,Block Group
1047,MARE3DIVOR,Divorced,2023,Persons,Numeric,Sum,,AGEE3GT15,,Block Group
1048,AGEE3GT25,Population Age 25+,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1049,AGEE3GT15,Population Age 15+,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1050,AGEE3MED,Median Age,2023,Years,Numeric,Median,,,,Block Group
1051,AGEE3MEDM,Median Age Males,2023,Years,Numeric,Median,,,,Block Group
1052,AGEE3MEDF,Median Age Females,2023,Years,Numeric,Median,,,,Block Group
1053,PANE3HHD,Panorama Household Base,2023,Households,Numeric,Sum,,,,Block Group
1054,PANE3POP,Panorama Population Base,2023,Persons,Numeric,Sum,,,,Block Group
1055,PANE3ADULT,Panorama Adult Population Base,2023,Persons,Numeric,Sum,,,,Block Group
1056,PANE3ADMAL,Panorama Adult Male Base,2023,Persons,Numeric,Sum,,,,Block Group
1057,PANE3ADFEM,Panorama Adult Female Base,2023,Persons,Numeric,Sum,,,,Block Group
1058,VETX3PS1,Period of Service Civ Vets 18+: Gulf War (9/2001 or later), no Gulf War (8/1990 to 8/2001),2023,Persons,Numeric,Sum,,VETE3TOT,,Block Group
1059,VETX3PS2,Period of Service Civ Vets 18+: Gulf War (9/2001 or later) and Gulf War (8/1990 to 8/2001),2023,Persons,Numeric,Sum,,VETE3TOT,,Block Group
1060,VETX3PS3,Period of Service Civ Vets 18+: Gulf War (9/2001 or later), and Gulf War (8/1990 to 8/2001),2023,Persons,Numeric,Sum,,VETE3TOT,,Block Group
1061,VETX3PS4,Period of Service Civ Vets 18+: Gulf War (8/1990 to 8/2001), no Vietnam Era,2023,Persons,Numeric,Sum,,VETE3TOT,,Block Group
1062,VETX3PS5,Period of Service Civ Vets 18+: Gulf War (8/1990 to 8/2001) and Vietnam Era,2023,Persons,Numeric,Sum,,VETE3TOT,,Block Group
1063,VETX3PS6,Period of Service Civ Vets 18+: Vietnam Era, no Korean War, no World War II,2023,Persons,Numeric,Sum,,VETE3TOT,,Block Group
1064,VETX3PS7,Period of Service Civ Vets 18+: Vietnam Era and Korean War, no World War II,2023,Persons,Numeric,Sum,,VETE3TOT,,Block Group
1065,VETX3PS8,Period of Service Civ Vets 18+: Vietnam Era and Korean War and World War II,2023,Persons,Numeric,Sum,,VETE3TOT,,Block Group
1066,VETX3PS9,Period of Service Civ Vets 18+: Korean War, no Vietnam Era, no World War II,2023,Persons,Numeric,Sum,,VETE3TOT,,Block Group
1067,VETX3PS10,Period of Service Civ Vets 18+: Korean War and World War II, no Vietnam Era,2023,Persons,Numeric,Sum,,VETE3TOT,,Block Group
1068,VETX3PS11,Period of Service Civ Vets 18+: World War II, no Korean War, no Vietnam Era,2023,Persons,Numeric,Sum,,VETE3TOT,,Block Group
1069,VETX3PS12,Period of Service Civ Vets 18+: Between Gulf War and Vietnam Era only,2023,Persons,Numeric,Sum,,VETE3TOT,,Block Group
1070,VETX3PS13,Period of Service Civ Vets 18+: Between Vietnam Era and Korean War only,2023,Persons,Numeric,Sum,,VETE3TOT,,Block Group
1071,VETX3PS14,Period of Service Civ Vets 18+: Between Korean War and World War II only,2023,Persons,Numeric,Sum,,VETE3TOT,,Block Group
1072,VETX3PS15,Period of Service Civ Vets 18+: Pre-World War II only,2023,Persons,Numeric,Sum,,VETE3TOT,,Block Group
1073,RACE3WHITE,Population white,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1074,RACE3BLACK,Population black,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1075,RACE3AMIND,Population American Indian/Alaska Native,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1076,RACE3ASIAN,Population Asian,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1077,RACE3HAWAI,Population Hawaiian/Pacific Islander,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1078,RACE3OTHER,Population other race,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1079,RACE3MULT,Population multirace,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1080,RACE3DIVER,Diversity,2023,Coefficient,Numeric,Diversity,,,,Block Group
1081,RCHE3WHNHS,Non Hispanic White,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1082,RCHE3BLNHS,Non Hispanic Black,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1083,RCHE3AMNHS,Non Hispanic American Indian,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1084,RCHE3ASNHS,Non Hispanic Asian,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1085,RCHE3HANHS,Non Hispanic Hawaiian/Pacific Islander,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1086,RCHE3OTNHS,Non Hispanic Other Race,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1087,RCHE3MUNHS,Non Hispanic Multiple Race,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1088,RCHE3WHHIS,Hispanic White,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1089,RCHE3BLHIS,Hispanic Black,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1090,RCHE3AMHIS,Hispanic American Indian,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1091,RCHE3ASHIS,Hispanic Asian,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1092,RCHE3HAHIS,Hispanic Hawaiian/Pacific Islander,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1093,RCHE3OTHIS,Hispanic Other Race,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1094,RCHE3MUHIS,Hispanic Multiple Race,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1095,SCHX3FPPS,Females in (public) nursery school, preschool,2023,Persons,Numeric,Sum,,SCHE3FTOT,,Block Group
1096,SCHX3FVPS,Females in (private) nursery school, preschool,2023,Persons,Numeric,Sum,,SCHE3FTOT,,Block Group
1097,SCHX3FPK,Females in (public) kindergarten,2023,Persons,Numeric,Sum,,SCHE3FTOT,,Block Group
1098,SCHX3FVK,Females in (private) kindergarten,2023,Persons,Numeric,Sum,,SCHE3FTOT,,Block Group
1099,SCHX3FP1,Females in (public) grades 1-4,2023,Persons,Numeric,Sum,,SCHE3FTOT,,Block Group
1100,SCHX3FV1,Females in (private) grades 1-4,2023,Persons,Numeric,Sum,,SCHE3FTOT,,Block Group
1101,SCHX3FP5,Females in (public) grades 5-8,2023,Persons,Numeric,Sum,,SCHE3FTOT,,Block Group
1102,SCHX3FV5,Females in (private) grades 5-8,2023,Persons,Numeric,Sum,,SCHE3FTOT,,Block Group
1103,SCHX3FP9,Females in (public) grades 9-12,2023,Persons,Numeric,Sum,,SCHE3FTOT,,Block Group
1104,SCHX3FV9,Females in (private) grades 9-12,2023,Persons,Numeric,Sum,,SCHE3FTOT,,Block Group
1105,SCHX3FPCOL,Females in (public) college (undergraduate),2023,Persons,Numeric,Sum,,SCHE3FTOT,,Block Group
1106,SCHX3FVCOL,Females in (private) college (undergraduate) years,2023,Persons,Numeric,Sum,,SCHE3FTOT,,Block Group
1107,SCHX3FPGRA,Females in (public) graduate/professnl school,2023,Persons,Numeric,Sum,,SCHE3FTOT,,Block Group
1108,SCHX3FVGRA,Females in (private) gradaute/professnl school,2023,Persons,Numeric,Sum,,SCHE3FTOT,,Block Group
1109,SCHX3FNISC,Females 3+ not in school,2023,Persons,Numeric,Sum,,SCHE3FTOT,,Block Group
1110,SCHX3FTOT,Females 3+,2023,Persons,Numeric,Sum,,SE3E3FEM,,Block Group
1111,SCHX3MPPS,Males in (public) nursery school, preschool,2023,Persons,Numeric,Sum,,SCHE3MTOT,,Block Group
1112,SCHX3MVPS,Males in (private) nursery school, preschool,2023,Persons,Numeric,Sum,,SCHE3MTOT,,Block Group
1113,SCHX3MPK,Males in (public) kindergarten,2023,Persons,Numeric,Sum,,SCHE3MTOT,,Block Group
1114,SCHX3MVK,Males in (private) kindergarten,2023,Persons,Numeric,Sum,,SCHE3MTOT,,Block Group
1115,SCHX3MP1,Males in (public) grades 1-4,2023,Persons,Numeric,Sum,,SCHE3MTOT,,Block Group
1116,SCHX3MV1,Males in (private) grades 1-4,2023,Persons,Numeric,Sum,,SCHE3MTOT,,Block Group
1117,SCHX3MP5,Males in (public) grades 5-8,2023,Persons,Numeric,Sum,,SCHE3MTOT,,Block Group
1118,SCHX3MV5,Males in (private) grades 5-8,2023,Persons,Numeric,Sum,,SCHE3MTOT,,Block Group
1119,SCHX3MP9,Males in (public) grades 9-12,2023,Persons,Numeric,Sum,,SCHE3MTOT,,Block Group
1120,SCHX3MV9,Males in (private) grades 9-12,2023,Persons,Numeric,Sum,,SCHE3MTOT,,Block Group
1121,SCHX3MPCOL,Males in (public) college undergraduate years,2023,Persons,Numeric,Sum,,SCHE3MTOT,,Block Group
1122,SCHX3MVCOL,Males in (private) college undergraduate years,2023,Persons,Numeric,Sum,,SCHE3MTOT,,Block Group
1123,SCHX3MPGRA,Males in (public) grad or professional school,2023,Persons,Numeric,Sum,,SCHE3MTOT,,Block Group
1124,SCHX3MVGRA,Males in (private) grad or professional school,2023,Persons,Numeric,Sum,,SCHE3MTOT,,Block Group
1125,SCHX3MNISC,Males 3+ not in school,2023,Persons,Numeric,Sum,,SCHE3MTOT,,Block Group
1126,SCHX3MTOT,Males 3+,2023,Persons,Numeric,Sum,,SE3E3MAL,,Block Group
1127,SEXE3MAL,Population male,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1128,SEXE3FEM,Population female,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1129,VSEX31VETF,Veteran Status: Female: 18-34 years: Veteran,2023,Persons,Numeric,Sum,,,,Block Group
1130,VSEX31NVTF,Veteran Status: Female: 18-34 years: Nonveteran,2023,Persons,Numeric,Sum,,,,Block Group
1131,VSEX32VETF,Veteran Status: Female: 35-54 years: Veteran,2023,Persons,Numeric,Sum,,,,Block Group
1132,VSEX32NVTF,Veteran Status: Female: 35-54 years: Nonveteran,2023,Persons,Numeric,Sum,,,,Block Group
1133,VSEX33VETF,Veteran Status: Female: 55-64 years: Veteran,2023,Persons,Numeric,Sum,,,,Block Group
1134,VSEX33NVTF,Veteran Status: Female: 55-64 years: Nonveteran,2023,Persons,Numeric,Sum,,,,Block Group
1135,VSEX34VETF,Veteran Status: Female: 65-74 years: Veteran,2023,Persons,Numeric,Sum,,,,Block Group
1136,VSEX34NVTF,Veteran Status: Female: 65-74 years: Nonveteran,2023,Persons,Numeric,Sum,,,,Block Group
1137,VSEX35VETF,Veteran Status: Female: 75+ years: Veteran,2023,Persons,Numeric,Sum,,,,Block Group
1138,VSEX35NVTF,Veteran Status: Female: 75+ years: Nonveteran,2023,Persons,Numeric,Sum,,,,Block Group
1139,VSEX3TOTF,Civilian Females 18+,2023,Persons,Numeric,Sum,,SE3E3FEM,,Block Group
1140,VSEX31VETM,Veteran Status: Male: 18-34 years: Veteran,2023,Persons,Numeric,Sum,,,,Block Group
1141,VSEX31NVTM,Veteran Status: Male: 18-34 years: Nonveteran,2023,Persons,Numeric,Sum,,,,Block Group
1142,VSEX32VETM,Veteran Status: Male: 35-54 years: Veteran,2023,Persons,Numeric,Sum,,,,Block Group
1143,VSEX32NVTM,Veteran Status: Male: 35-54 years: Nonveteran,2023,Persons,Numeric,Sum,,,,Block Group
1144,VSEX33VETM,Veteran Status: Male: 55-64 years: Veteran,2023,Persons,Numeric,Sum,,,,Block Group
1145,VSEX33NVTM,Veteran Status: Male: 55-64 years: Nonveteran,2023,Persons,Numeric,Sum,,,,Block Group
1146,VSEX34VETM,Veteran Status: Male: 65-74 years: Veteran,2023,Persons,Numeric,Sum,,,,Block Group
1147,VSEX34NVTM,Veteran Status: Male: 65-74 years: Nonveteran,2023,Persons,Numeric,Sum,,,,Block Group
1148,VSEX35VETM,Veteran Status: Male: 75+ years: Veteran,2023,Persons,Numeric,Sum,,,,Block Group
1149,VSEX35NVTM,Veteran Status: Male: 75+ years: Nonveteran,2023,Persons,Numeric,Sum,,,,Block Group
1150,VSEX3TOTM,Civilian Males 18+,2023,Persons,Numeric,Sum,,SE3E3MAL,,Block Group
1151,VETX3TOT,Civilian Veterans 18+,2023,Persons,Numeric,Sum,,POPE3,,Block Group
1152,POPE3,Population,2023,Persons,Numeric,Sum,,,,Block Group
1153,POPE3DENS,Population Density (Per Square Mile),2023,Persons,Numeric,Weighted Sum,AREA,,,Block Group
1154,HAGE3GT75,Householder Age 75+,2023,Households,Numeric,Sum,,HHDE3,,Block Group
